id,AREA,AGE_ADJUSTED_CI_LOWER,AGE_ADJUSTED_CI_UPPER,AGE_ADJUSTED_RATE,COUNT,EVENT_TYPE,POPULATION,RACE,SEX,SITE,YEAR,CRUDE_CI_LOWER,CRUDE_CI_UPPER,CRUDE_RATE
5716,Alabama,~,~,~,~,Incidence,18396,Asian/Pacific Islander,Male,Prostate,2001,~,~,~
5717,Alabama,~,~,~,~,Mortality,18396,Asian/Pacific Islander,Male,Prostate,2001,~,~,~
5718,Alabama,~,~,~,~,Incidence,19609,Asian/Pacific Islander,Male,Prostate,2002,~,~,~
5719,Alabama,~,~,~,~,Mortality,19609,Asian/Pacific Islander,Male,Prostate,2002,~,~,~
5720,Alabama,~,~,~,~,Incidence,20967,Asian/Pacific Islander,Male,Prostate,2003,~,~,~
5721,Alabama,~,~,~,~,Mortality,20967,Asian/Pacific Islander,Male,Prostate,2003,~,~,~
5722,Alabama,~,~,~,~,Incidence,22648,Asian/Pacific Islander,Male,Prostate,2004,~,~,~
5723,Alabama,~,~,~,~,Mortality,22648,Asian/Pacific Islander,Male,Prostate,2004,~,~,~
5724,Alabama,~,~,~,~,Incidence,24202,Asian/Pacific Islander,Male,Prostate,2005,~,~,~
5725,Alabama,~,~,~,~,Mortality,24202,Asian/Pacific Islander,Male,Prostate,2005,~,~,~
5726,Alabama,~,~,~,~,Incidence,25733,Asian/Pacific Islander,Male,Prostate,2006,~,~,~
5727,Alabama,~,~,~,~,Mortality,25733,Asian/Pacific Islander,Male,Prostate,2006,~,~,~
5728,Alabama,~,~,~,~,Incidence,27129,Asian/Pacific Islander,Male,Prostate,2007,~,~,~
5729,Alabama,~,~,~,~,Mortality,27129,Asian/Pacific Islander,Male,Prostate,2007,~,~,~
5730,Alabama,~,~,~,~,Incidence,28455,Asian/Pacific Islander,Male,Prostate,2008,~,~,~
5731,Alabama,~,~,~,~,Mortality,28455,Asian/Pacific Islander,Male,Prostate,2008,~,~,~
5732,Alabama,~,~,~,~,Incidence,30333,Asian/Pacific Islander,Male,Prostate,2009,~,~,~
5733,Alabama,~,~,~,~,Mortality,30333,Asian/Pacific Islander,Male,Prostate,2009,~,~,~
5734,Alabama,57.6,99.6,76.6,70,Incidence,162036,Asian/Pacific Islander,Male,Prostate,2009-2013,33.7,54.6,43.2
5735,Alabama,~,~,~,~,Mortality,162036,Asian/Pacific Islander,Male,Prostate,2009-2013,~,~,~
5736,Alabama,~,~,~,~,Incidence,31460,Asian/Pacific Islander,Male,Prostate,2010,~,~,~
5737,Alabama,~,~,~,~,Mortality,31460,Asian/Pacific Islander,Male,Prostate,2010,~,~,~
5738,Alabama,68.5,206.9,125.7,20,Incidence,32276,Asian/Pacific Islander,Male,Prostate,2011,37.9,95.7,62.0
5739,Alabama,~,~,~,~,Mortality,32276,Asian/Pacific Islander,Male,Prostate,2011,~,~,~
5740,Alabama,~,~,~,~,Incidence,33373,Asian/Pacific Islander,Male,Prostate,2012,~,~,~
5741,Alabama,~,~,~,~,Mortality,33373,Asian/Pacific Islander,Male,Prostate,2012,~,~,~
5742,Alabama,~,~,~,~,Incidence,34594,Asian/Pacific Islander,Male,Prostate,2013,~,~,~
5743,Alabama,~,~,~,~,Mortality,34594,Asian/Pacific Islander,Male,Prostate,2013,~,~,~
5744,Alabama,~,~,~,~,Incidence,15786,Asian/Pacific Islander,Male,Stomach,1999,~,~,~
5745,Alabama,~,~,~,~,Mortality,15786,Asian/Pacific Islander,Male,Stomach,1999,~,~,~
5746,Alabama,~,~,~,~,Incidence,17432,Asian/Pacific Islander,Male,Stomach,2000,~,~,~
5747,Alabama,~,~,~,~,Mortality,17432,Asian/Pacific Islander,Male,Stomach,2000,~,~,~
5748,Alabama,~,~,~,~,Incidence,18396,Asian/Pacific Islander,Male,Stomach,2001,~,~,~
5749,Alabama,~,~,~,~,Mortality,18396,Asian/Pacific Islander,Male,Stomach,2001,~,~,~
5750,Alabama,~,~,~,~,Incidence,19609,Asian/Pacific Islander,Male,Stomach,2002,~,~,~
5751,Alabama,~,~,~,~,Mortality,19609,Asian/Pacific Islander,Male,Stomach,2002,~,~,~
5752,Alabama,~,~,~,~,Incidence,20967,Asian/Pacific Islander,Male,Stomach,2003,~,~,~
5753,Alabama,~,~,~,~,Mortality,20967,Asian/Pacific Islander,Male,Stomach,2003,~,~,~
5754,Alabama,~,~,~,~,Incidence,22648,Asian/Pacific Islander,Male,Stomach,2004,~,~,~
5755,Alabama,~,~,~,~,Mortality,22648,Asian/Pacific Islander,Male,Stomach,2004,~,~,~
5756,Alabama,~,~,~,~,Incidence,24202,Asian/Pacific Islander,Male,Stomach,2005,~,~,~
5757,Alabama,~,~,~,~,Mortality,24202,Asian/Pacific Islander,Male,Stomach,2005,~,~,~
5758,Alabama,~,~,~,~,Incidence,25733,Asian/Pacific Islander,Male,Stomach,2006,~,~,~
5759,Alabama,~,~,~,~,Mortality,25733,Asian/Pacific Islander,Male,Stomach,2006,~,~,~
5760,Alabama,~,~,~,~,Incidence,27129,Asian/Pacific Islander,Male,Stomach,2007,~,~,~
5761,Alabama,~,~,~,~,Mortality,27129,Asian/Pacific Islander,Male,Stomach,2007,~,~,~
5762,Alabama,~,~,~,~,Incidence,28455,Asian/Pacific Islander,Male,Stomach,2008,~,~,~
5763,Alabama,~,~,~,~,Mortality,28455,Asian/Pacific Islander,Male,Stomach,2008,~,~,~
5764,Alabama,~,~,~,~,Incidence,30333,Asian/Pacific Islander,Male,Stomach,2009,~,~,~
5765,Alabama,~,~,~,~,Mortality,30333,Asian/Pacific Islander,Male,Stomach,2009,~,~,~
5766,Alabama,8.3,27.0,15.7,16,Incidence,162036,Asian/Pacific Islander,Male,Stomach,2009-2013,5.6,16.0,9.9
5767,Alabama,~,~,~,~,Mortality,162036,Asian/Pacific Islander,Male,Stomach,2009-2013,~,~,~
5768,Alabama,~,~,~,~,Incidence,31460,Asian/Pacific Islander,Male,Stomach,2010,~,~,~
5769,Alabama,~,~,~,~,Mortality,31460,Asian/Pacific Islander,Male,Stomach,2010,~,~,~
5770,Alabama,~,~,~,~,Incidence,32276,Asian/Pacific Islander,Male,Stomach,2011,~,~,~
5771,Alabama,~,~,~,~,Mortality,32276,Asian/Pacific Islander,Male,Stomach,2011,~,~,~
5772,Alabama,~,~,~,~,Incidence,33373,Asian/Pacific Islander,Male,Stomach,2012,~,~,~
5773,Alabama,~,~,~,~,Mortality,33373,Asian/Pacific Islander,Male,Stomach,2012,~,~,~
5774,Alabama,~,~,~,~,Incidence,34594,Asian/Pacific Islander,Male,Stomach,2013,~,~,~
5775,Alabama,~,~,~,~,Mortality,34594,Asian/Pacific Islander,Male,Stomach,2013,~,~,~
5776,Alabama,~,~,~,~,Incidence,15786,Asian/Pacific Islander,Male,Testis,1999,~,~,~
5777,Alabama,~,~,~,~,Mortality,15786,Asian/Pacific Islander,Male,Testis,1999,~,~,~
5778,Alabama,~,~,~,~,Incidence,17432,Asian/Pacific Islander,Male,Testis,2000,~,~,~
5779,Alabama,~,~,~,~,Mortality,17432,Asian/Pacific Islander,Male,Testis,2000,~,~,~
5780,Alabama,~,~,~,~,Incidence,18396,Asian/Pacific Islander,Male,Testis,2001,~,~,~
5781,Alabama,~,~,~,~,Mortality,18396,Asian/Pacific Islander,Male,Testis,2001,~,~,~
5782,Alabama,~,~,~,~,Incidence,19609,Asian/Pacific Islander,Male,Testis,2002,~,~,~
5783,Alabama,~,~,~,~,Mortality,19609,Asian/Pacific Islander,Male,Testis,2002,~,~,~
5784,Alabama,~,~,~,~,Incidence,20967,Asian/Pacific Islander,Male,Testis,2003,~,~,~
5785,Alabama,~,~,~,~,Mortality,20967,Asian/Pacific Islander,Male,Testis,2003,~,~,~
5786,Alabama,~,~,~,~,Incidence,22648,Asian/Pacific Islander,Male,Testis,2004,~,~,~
5787,Alabama,~,~,~,~,Mortality,22648,Asian/Pacific Islander,Male,Testis,2004,~,~,~
5788,Alabama,~,~,~,~,Incidence,24202,Asian/Pacific Islander,Male,Testis,2005,~,~,~
5789,Alabama,~,~,~,~,Mortality,24202,Asian/Pacific Islander,Male,Testis,2005,~,~,~
5790,Alabama,~,~,~,~,Incidence,25733,Asian/Pacific Islander,Male,Testis,2006,~,~,~
5791,Alabama,~,~,~,~,Mortality,25733,Asian/Pacific Islander,Male,Testis,2006,~,~,~
5792,Alabama,~,~,~,~,Incidence,27129,Asian/Pacific Islander,Male,Testis,2007,~,~,~
5793,Alabama,~,~,~,~,Mortality,27129,Asian/Pacific Islander,Male,Testis,2007,~,~,~
5794,Alabama,~,~,~,~,Incidence,28455,Asian/Pacific Islander,Male,Testis,2008,~,~,~
5795,Alabama,~,~,~,~,Mortality,28455,Asian/Pacific Islander,Male,Testis,2008,~,~,~
5796,Alabama,~,~,~,~,Incidence,30333,Asian/Pacific Islander,Male,Testis,2009,~,~,~
5797,Alabama,~,~,~,~,Mortality,30333,Asian/Pacific Islander,Male,Testis,2009,~,~,~
5798,Alabama,~,~,~,~,Incidence,162036,Asian/Pacific Islander,Male,Testis,2009-2013,~,~,~
5799,Alabama,~,~,~,~,Mortality,162036,Asian/Pacific Islander,Male,Testis,2009-2013,~,~,~
5800,Alabama,~,~,~,~,Incidence,31460,Asian/Pacific Islander,Male,Testis,2010,~,~,~
5801,Alabama,~,~,~,~,Mortality,31460,Asian/Pacific Islander,Male,Testis,2010,~,~,~
5802,Alabama,~,~,~,~,Incidence,32276,Asian/Pacific Islander,Male,Testis,2011,~,~,~
5803,Alabama,~,~,~,~,Mortality,32276,Asian/Pacific Islander,Male,Testis,2011,~,~,~
5804,Alabama,~,~,~,~,Incidence,33373,Asian/Pacific Islander,Male,Testis,2012,~,~,~
5805,Alabama,~,~,~,~,Mortality,33373,Asian/Pacific Islander,Male,Testis,2012,~,~,~
5806,Alabama,~,~,~,~,Incidence,34594,Asian/Pacific Islander,Male,Testis,2013,~,~,~
5807,Alabama,~,~,~,~,Mortality,34594,Asian/Pacific Islander,Male,Testis,2013,~,~,~
5808,Alabama,~,~,~,~,Incidence,15786,Asian/Pacific Islander,Male,Thyroid,1999,~,~,~
5809,Alabama,~,~,~,~,Mortality,15786,Asian/Pacific Islander,Male,Thyroid,1999,~,~,~
5810,Alabama,~,~,~,~,Incidence,17432,Asian/Pacific Islander,Male,Thyroid,2000,~,~,~
5811,Alabama,~,~,~,~,Mortality,17432,Asian/Pacific Islander,Male,Thyroid,2000,~,~,~
5812,Alabama,~,~,~,~,Incidence,18396,Asian/Pacific Islander,Male,Thyroid,2001,~,~,~
5813,Alabama,~,~,~,~,Mortality,18396,Asian/Pacific Islander,Male,Thyroid,2001,~,~,~
5814,Alabama,~,~,~,~,Incidence,19609,Asian/Pacific Islander,Male,Thyroid,2002,~,~,~
5815,Alabama,~,~,~,~,Mortality,19609,Asian/Pacific Islander,Male,Thyroid,2002,~,~,~
5816,Alabama,~,~,~,~,Incidence,20967,Asian/Pacific Islander,Male,Thyroid,2003,~,~,~
5817,Alabama,~,~,~,~,Mortality,20967,Asian/Pacific Islander,Male,Thyroid,2003,~,~,~
5818,Alabama,~,~,~,~,Incidence,22648,Asian/Pacific Islander,Male,Thyroid,2004,~,~,~
5819,Alabama,~,~,~,~,Mortality,22648,Asian/Pacific Islander,Male,Thyroid,2004,~,~,~
5820,Alabama,~,~,~,~,Incidence,24202,Asian/Pacific Islander,Male,Thyroid,2005,~,~,~
5821,Alabama,~,~,~,~,Mortality,24202,Asian/Pacific Islander,Male,Thyroid,2005,~,~,~
5822,Alabama,~,~,~,~,Incidence,25733,Asian/Pacific Islander,Male,Thyroid,2006,~,~,~
5823,Alabama,~,~,~,~,Mortality,25733,Asian/Pacific Islander,Male,Thyroid,2006,~,~,~
5824,Alabama,~,~,~,~,Incidence,27129,Asian/Pacific Islander,Male,Thyroid,2007,~,~,~
5825,Alabama,~,~,~,~,Mortality,27129,Asian/Pacific Islander,Male,Thyroid,2007,~,~,~
5826,Alabama,~,~,~,~,Incidence,28455,Asian/Pacific Islander,Male,Thyroid,2008,~,~,~
5827,Alabama,~,~,~,~,Mortality,28455,Asian/Pacific Islander,Male,Thyroid,2008,~,~,~
5828,Alabama,~,~,~,~,Incidence,30333,Asian/Pacific Islander,Male,Thyroid,2009,~,~,~
5829,Alabama,~,~,~,~,Mortality,30333,Asian/Pacific Islander,Male,Thyroid,2009,~,~,~
5830,Alabama,~,~,~,~,Incidence,162036,Asian/Pacific Islander,Male,Thyroid,2009-2013,~,~,~
5831,Alabama,~,~,~,~,Mortality,162036,Asian/Pacific Islander,Male,Thyroid,2009-2013,~,~,~
5832,Alabama,~,~,~,~,Incidence,31460,Asian/Pacific Islander,Male,Thyroid,2010,~,~,~
5833,Alabama,~,~,~,~,Mortality,31460,Asian/Pacific Islander,Male,Thyroid,2010,~,~,~
5834,Alabama,~,~,~,~,Incidence,32276,Asian/Pacific Islander,Male,Thyroid,2011,~,~,~
5835,Alabama,~,~,~,~,Mortality,32276,Asian/Pacific Islander,Male,Thyroid,2011,~,~,~
5836,Alabama,~,~,~,~,Incidence,33373,Asian/Pacific Islander,Male,Thyroid,2012,~,~,~
5837,Alabama,~,~,~,~,Mortality,33373,Asian/Pacific Islander,Male,Thyroid,2012,~,~,~
5838,Alabama,~,~,~,~,Incidence,34594,Asian/Pacific Islander,Male,Thyroid,2013,~,~,~
5839,Alabama,~,~,~,~,Mortality,34594,Asian/Pacific Islander,Male,Thyroid,2013,~,~,~
5840,Alabama,~,~,~,~,Incidence,15786,Asian/Pacific Islander,Male,Urinary Bladder,1999,~,~,~
5841,Alabama,~,~,~,~,Mortality,15786,Asian/Pacific Islander,Male,Urinary Bladder,1999,~,~,~
5842,Alabama,~,~,~,~,Incidence,17432,Asian/Pacific Islander,Male,Urinary Bladder,2000,~,~,~
5843,Alabama,~,~,~,~,Mortality,17432,Asian/Pacific Islander,Male,Urinary Bladder,2000,~,~,~
5844,Alabama,~,~,~,~,Incidence,18396,Asian/Pacific Islander,Male,Urinary Bladder,2001,~,~,~
5845,Alabama,~,~,~,~,Mortality,18396,Asian/Pacific Islander,Male,Urinary Bladder,2001,~,~,~
5846,Alabama,~,~,~,~,Incidence,19609,Asian/Pacific Islander,Male,Urinary Bladder,2002,~,~,~
5847,Alabama,~,~,~,~,Mortality,19609,Asian/Pacific Islander,Male,Urinary Bladder,2002,~,~,~
5848,Alabama,~,~,~,~,Incidence,20967,Asian/Pacific Islander,Male,Urinary Bladder,2003,~,~,~
5849,Alabama,~,~,~,~,Mortality,20967,Asian/Pacific Islander,Male,Urinary Bladder,2003,~,~,~
5850,Alabama,~,~,~,~,Incidence,22648,Asian/Pacific Islander,Male,Urinary Bladder,2004,~,~,~
5851,Alabama,~,~,~,~,Mortality,22648,Asian/Pacific Islander,Male,Urinary Bladder,2004,~,~,~
5852,Alabama,~,~,~,~,Incidence,24202,Asian/Pacific Islander,Male,Urinary Bladder,2005,~,~,~
5853,Alabama,~,~,~,~,Mortality,24202,Asian/Pacific Islander,Male,Urinary Bladder,2005,~,~,~
5854,Alabama,~,~,~,~,Incidence,25733,Asian/Pacific Islander,Male,Urinary Bladder,2006,~,~,~
5855,Alabama,~,~,~,~,Mortality,25733,Asian/Pacific Islander,Male,Urinary Bladder,2006,~,~,~
5856,Alabama,~,~,~,~,Incidence,27129,Asian/Pacific Islander,Male,Urinary Bladder,2007,~,~,~
5857,Alabama,~,~,~,~,Mortality,27129,Asian/Pacific Islander,Male,Urinary Bladder,2007,~,~,~
5858,Alabama,~,~,~,~,Incidence,28455,Asian/Pacific Islander,Male,Urinary Bladder,2008,~,~,~
5859,Alabama,~,~,~,~,Mortality,28455,Asian/Pacific Islander,Male,Urinary Bladder,2008,~,~,~
5860,Alabama,~,~,~,~,Incidence,30333,Asian/Pacific Islander,Male,Urinary Bladder,2009,~,~,~
5861,Alabama,~,~,~,~,Mortality,30333,Asian/Pacific Islander,Male,Urinary Bladder,2009,~,~,~
5862,Alabama,~,~,~,~,Incidence,162036,Asian/Pacific Islander,Male,Urinary Bladder,2009-2013,~,~,~
5863,Alabama,~,~,~,~,Mortality,162036,Asian/Pacific Islander,Male,Urinary Bladder,2009-2013,~,~,~
5864,Alabama,~,~,~,~,Incidence,31460,Asian/Pacific Islander,Male,Urinary Bladder,2010,~,~,~
5865,Alabama,~,~,~,~,Mortality,31460,Asian/Pacific Islander,Male,Urinary Bladder,2010,~,~,~
5866,Alabama,~,~,~,~,Incidence,32276,Asian/Pacific Islander,Male,Urinary Bladder,2011,~,~,~
5867,Alabama,~,~,~,~,Mortality,32276,Asian/Pacific Islander,Male,Urinary Bladder,2011,~,~,~
5868,Alabama,~,~,~,~,Incidence,33373,Asian/Pacific Islander,Male,Urinary Bladder,2012,~,~,~
5869,Alabama,~,~,~,~,Mortality,33373,Asian/Pacific Islander,Male,Urinary Bladder,2012,~,~,~
5870,Alabama,~,~,~,~,Incidence,34594,Asian/Pacific Islander,Male,Urinary Bladder,2013,~,~,~
5871,Alabama,~,~,~,~,Mortality,34594,Asian/Pacific Islander,Male,Urinary Bladder,2013,~,~,~
5872,Alabama,~,~,~,~,Incidence,33494,Asian/Pacific Islander,Male and Female,Brain and Other Nervous System,1999,~,~,~
5873,Alabama,~,~,~,~,Mortality,33494,Asian/Pacific Islander,Male and Female,Brain and Other Nervous System,1999,~,~,~
5874,Alabama,~,~,~,~,Incidence,36561,Asian/Pacific Islander,Male and Female,Brain and Other Nervous System,2000,~,~,~
5875,Alabama,~,~,~,~,Mortality,36561,Asian/Pacific Islander,Male and Female,Brain and Other Nervous System,2000,~,~,~
5876,Alabama,~,~,~,~,Incidence,38517,Asian/Pacific Islander,Male and Female,Brain and Other Nervous System,2001,~,~,~
5877,Alabama,~,~,~,~,Mortality,38517,Asian/Pacific Islander,Male and Female,Brain and Other Nervous System,2001,~,~,~
5878,Alabama,~,~,~,~,Incidence,40783,Asian/Pacific Islander,Male and Female,Brain and Other Nervous System,2002,~,~,~
5879,Alabama,~,~,~,~,Mortality,40783,Asian/Pacific Islander,Male and Female,Brain and Other Nervous System,2002,~,~,~
5880,Alabama,~,~,~,~,Incidence,43407,Asian/Pacific Islander,Male and Female,Brain and Other Nervous System,2003,~,~,~
5881,Alabama,~,~,~,~,Mortality,43407,Asian/Pacific Islander,Male and Female,Brain and Other Nervous System,2003,~,~,~
5882,Alabama,~,~,~,~,Incidence,46752,Asian/Pacific Islander,Male and Female,Brain and Other Nervous System,2004,~,~,~
5883,Alabama,~,~,~,~,Mortality,46752,Asian/Pacific Islander,Male and Female,Brain and Other Nervous System,2004,~,~,~
5884,Alabama,~,~,~,~,Incidence,49915,Asian/Pacific Islander,Male and Female,Brain and Other Nervous System,2005,~,~,~
5885,Alabama,~,~,~,~,Mortality,49915,Asian/Pacific Islander,Male and Female,Brain and Other Nervous System,2005,~,~,~
5886,Alabama,~,~,~,~,Incidence,53122,Asian/Pacific Islander,Male and Female,Brain and Other Nervous System,2006,~,~,~
5887,Alabama,~,~,~,~,Mortality,53122,Asian/Pacific Islander,Male and Female,Brain and Other Nervous System,2006,~,~,~
5888,Alabama,~,~,~,~,Incidence,56067,Asian/Pacific Islander,Male and Female,Brain and Other Nervous System,2007,~,~,~
5889,Alabama,~,~,~,~,Mortality,56067,Asian/Pacific Islander,Male and Female,Brain and Other Nervous System,2007,~,~,~
5890,Alabama,~,~,~,~,Incidence,58975,Asian/Pacific Islander,Male and Female,Brain and Other Nervous System,2008,~,~,~
5891,Alabama,~,~,~,~,Mortality,58975,Asian/Pacific Islander,Male and Female,Brain and Other Nervous System,2008,~,~,~
5892,Alabama,~,~,~,~,Incidence,62645,Asian/Pacific Islander,Male and Female,Brain and Other Nervous System,2009,~,~,~
5893,Alabama,~,~,~,~,Mortality,62645,Asian/Pacific Islander,Male and Female,Brain and Other Nervous System,2009,~,~,~
5894,Alabama,~,~,~,~,Incidence,337520,Asian/Pacific Islander,Male and Female,Brain and Other Nervous System,2009-2013,~,~,~
5895,Alabama,~,~,~,~,Mortality,337520,Asian/Pacific Islander,Male and Female,Brain and Other Nervous System,2009-2013,~,~,~
5896,Alabama,~,~,~,~,Incidence,65204,Asian/Pacific Islander,Male and Female,Brain and Other Nervous System,2010,~,~,~
5897,Alabama,~,~,~,~,Mortality,65204,Asian/Pacific Islander,Male and Female,Brain and Other Nervous System,2010,~,~,~
5898,Alabama,~,~,~,~,Incidence,67353,Asian/Pacific Islander,Male and Female,Brain and Other Nervous System,2011,~,~,~
5899,Alabama,~,~,~,~,Mortality,67353,Asian/Pacific Islander,Male and Female,Brain and Other Nervous System,2011,~,~,~
5900,Alabama,~,~,~,~,Incidence,69808,Asian/Pacific Islander,Male and Female,Brain and Other Nervous System,2012,~,~,~
5901,Alabama,~,~,~,~,Mortality,69808,Asian/Pacific Islander,Male and Female,Brain and Other Nervous System,2012,~,~,~
5902,Alabama,~,~,~,~,Incidence,72510,Asian/Pacific Islander,Male and Female,Brain and Other Nervous System,2013,~,~,~
5903,Alabama,~,~,~,~,Mortality,72510,Asian/Pacific Islander,Male and Female,Brain and Other Nervous System,2013,~,~,~
5904,Alabama,~,~,~,~,Incidence,17708,Asian/Pacific Islander,Male and Female,Cervix,1999,~,~,~
5905,Alabama,~,~,~,~,Mortality,17708,Asian/Pacific Islander,Male and Female,Cervix,1999,~,~,~
5906,Alabama,~,~,~,~,Incidence,19129,Asian/Pacific Islander,Male and Female,Cervix,2000,~,~,~
5907,Alabama,~,~,~,~,Mortality,19129,Asian/Pacific Islander,Male and Female,Cervix,2000,~,~,~
5908,Alabama,~,~,~,~,Incidence,20121,Asian/Pacific Islander,Male and Female,Cervix,2001,~,~,~
5909,Alabama,~,~,~,~,Mortality,20121,Asian/Pacific Islander,Male and Female,Cervix,2001,~,~,~
5910,Alabama,~,~,~,~,Incidence,21174,Asian/Pacific Islander,Male and Female,Cervix,2002,~,~,~
5911,Alabama,~,~,~,~,Mortality,21174,Asian/Pacific Islander,Male and Female,Cervix,2002,~,~,~
5912,Alabama,~,~,~,~,Incidence,22440,Asian/Pacific Islander,Male and Female,Cervix,2003,~,~,~
5913,Alabama,~,~,~,~,Mortality,22440,Asian/Pacific Islander,Male and Female,Cervix,2003,~,~,~
5914,Alabama,~,~,~,~,Incidence,24104,Asian/Pacific Islander,Male and Female,Cervix,2004,~,~,~
5915,Alabama,~,~,~,~,Mortality,24104,Asian/Pacific Islander,Male and Female,Cervix,2004,~,~,~
5916,Alabama,~,~,~,~,Incidence,25713,Asian/Pacific Islander,Male and Female,Cervix,2005,~,~,~
5917,Alabama,~,~,~,~,Mortality,25713,Asian/Pacific Islander,Male and Female,Cervix,2005,~,~,~
5918,Alabama,~,~,~,~,Incidence,27389,Asian/Pacific Islander,Male and Female,Cervix,2006,~,~,~
5919,Alabama,~,~,~,~,Mortality,27389,Asian/Pacific Islander,Male and Female,Cervix,2006,~,~,~
5920,Alabama,~,~,~,~,Incidence,28938,Asian/Pacific Islander,Male and Female,Cervix,2007,~,~,~
5921,Alabama,~,~,~,~,Mortality,28938,Asian/Pacific Islander,Male and Female,Cervix,2007,~,~,~
5922,Alabama,~,~,~,~,Incidence,30520,Asian/Pacific Islander,Male and Female,Cervix,2008,~,~,~
5923,Alabama,~,~,~,~,Mortality,30520,Asian/Pacific Islander,Male and Female,Cervix,2008,~,~,~
5924,Alabama,~,~,~,~,Incidence,32312,Asian/Pacific Islander,Male and Female,Cervix,2009,~,~,~
5925,Alabama,~,~,~,~,Mortality,32312,Asian/Pacific Islander,Male and Female,Cervix,2009,~,~,~
5926,Alabama,~,~,~,~,Incidence,175484,Asian/Pacific Islander,Male and Female,Cervix,2009-2013,~,~,~
5927,Alabama,~,~,~,~,Mortality,175484,Asian/Pacific Islander,Male and Female,Cervix,2009-2013,~,~,~
5928,Alabama,~,~,~,~,Incidence,33744,Asian/Pacific Islander,Male and Female,Cervix,2010,~,~,~
5929,Alabama,~,~,~,~,Mortality,33744,Asian/Pacific Islander,Male and Female,Cervix,2010,~,~,~
5930,Alabama,~,~,~,~,Incidence,35077,Asian/Pacific Islander,Male and Female,Cervix,2011,~,~,~
5931,Alabama,~,~,~,~,Mortality,35077,Asian/Pacific Islander,Male and Female,Cervix,2011,~,~,~
5932,Alabama,~,~,~,~,Incidence,36435,Asian/Pacific Islander,Male and Female,Cervix,2012,~,~,~
5933,Alabama,~,~,~,~,Mortality,36435,Asian/Pacific Islander,Male and Female,Cervix,2012,~,~,~
5934,Alabama,~,~,~,~,Incidence,37916,Asian/Pacific Islander,Male and Female,Cervix,2013,~,~,~
5935,Alabama,~,~,~,~,Mortality,37916,Asian/Pacific Islander,Male and Female,Cervix,2013,~,~,~
5936,Alabama,~,~,~,~,Incidence,33494,Asian/Pacific Islander,Male and Female,Colon and Rectum,1999,~,~,~
5937,Alabama,~,~,~,~,Mortality,33494,Asian/Pacific Islander,Male and Female,Colon and Rectum,1999,~,~,~
5938,Alabama,~,~,~,~,Incidence,36561,Asian/Pacific Islander,Male and Female,Colon and Rectum,2000,~,~,~
5939,Alabama,~,~,~,~,Mortality,36561,Asian/Pacific Islander,Male and Female,Colon and Rectum,2000,~,~,~
5940,Alabama,~,~,~,~,Incidence,38517,Asian/Pacific Islander,Male and Female,Colon and Rectum,2001,~,~,~
5941,Alabama,~,~,~,~,Mortality,38517,Asian/Pacific Islander,Male and Female,Colon and Rectum,2001,~,~,~
5942,Alabama,~,~,~,~,Incidence,40783,Asian/Pacific Islander,Male and Female,Colon and Rectum,2002,~,~,~
5943,Alabama,~,~,~,~,Mortality,40783,Asian/Pacific Islander,Male and Female,Colon and Rectum,2002,~,~,~
5944,Alabama,~,~,~,~,Incidence,43407,Asian/Pacific Islander,Male and Female,Colon and Rectum,2003,~,~,~
5945,Alabama,~,~,~,~,Mortality,43407,Asian/Pacific Islander,Male and Female,Colon and Rectum,2003,~,~,~
5946,Alabama,~,~,~,~,Incidence,46752,Asian/Pacific Islander,Male and Female,Colon and Rectum,2004,~,~,~
5947,Alabama,~,~,~,~,Mortality,46752,Asian/Pacific Islander,Male and Female,Colon and Rectum,2004,~,~,~
5948,Alabama,50.0,139.1,87.3,23,Incidence,49915,Asian/Pacific Islander,Male and Female,Colon and Rectum,2005,29.2,69.1,46.1
5949,Alabama,~,~,~,~,Mortality,49915,Asian/Pacific Islander,Male and Female,Colon and Rectum,2005,~,~,~
5950,Alabama,~,~,~,~,Incidence,53122,Asian/Pacific Islander,Male and Female,Colon and Rectum,2006,~,~,~
5951,Alabama,~,~,~,~,Mortality,53122,Asian/Pacific Islander,Male and Female,Colon and Rectum,2006,~,~,~
5952,Alabama,~,~,~,~,Incidence,56067,Asian/Pacific Islander,Male and Female,Colon and Rectum,2007,~,~,~
5953,Alabama,~,~,~,~,Mortality,56067,Asian/Pacific Islander,Male and Female,Colon and Rectum,2007,~,~,~
5954,Alabama,~,~,~,~,Incidence,58975,Asian/Pacific Islander,Male and Female,Colon and Rectum,2008,~,~,~
5955,Alabama,~,~,~,~,Mortality,58975,Asian/Pacific Islander,Male and Female,Colon and Rectum,2008,~,~,~
5956,Alabama,~,~,~,~,Incidence,62645,Asian/Pacific Islander,Male and Female,Colon and Rectum,2009,~,~,~
5957,Alabama,~,~,~,~,Mortality,62645,Asian/Pacific Islander,Male and Female,Colon and Rectum,2009,~,~,~
